1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,16,17,18,19,20,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,16,17,18,19,20,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,16,17,18,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,16,17,18,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,16,17,18,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,16,17,18,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,16,17,18,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,16,17,18,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,17,17,18,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,17,17,18,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,17,17,18,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,17,17,18,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,17,17,19,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,17,17,19,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,17,17,19,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,17,17,19,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,17,17,19,19,21,21,22
1,2,3,3,4,5,6,7,9,10,11,13,14,14,15,15,17,18,19,19,21,21,22
1,2,3,4,4,5,6,7,9,10,11,13,14,14,15,15,17,18,19,19,21,21,22
1,2,3,4,4,5,6,7,9,10,11,13,14,14,15,15,17,18,19,19,21,21,22
1,2,3,4,4,6,6,8,9,10,11,13,14,14,15,15,17,18,19,19,21,21,22
1,2,3,4,4,6,6,8,9,10,11,13,14,14,15,15,17,18,19,19,21,21,22
2,2,3,4,4,6,6,8,9,10,11,13,14,14,15,15,17,18,19,19,21,21,22
2,2,3,4,4,6,6,8,9,10,11,13,14,14,15,15,17,18,19,19,21,21,22
2,2,3,4,4,6,6,8,9,10,11,13,14,14,15,15,17,18,19,19,21,21,22
2,2,3,4,4,6,6,8,9,10,11,13,14,14,15,15,17,18,19,19,21,21,22
2,2,3,4,4,6,6,8,9,10,11,13,14,14,15,15,17,18,19,19,21,21,22
2,2,3,4,4,6,6,8,9,10,11,13,14,14,15,15,17,18,19,19,21,21,22
